Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
4594.1,80.2,32.54,39.74,11.74,77.6,253.2,10.3,71.27
4071.5,62.3,11.37,33.02,4.49,50.0,309.2,60.4,14.62
764.2,62.7,29.61,33.7,11.63,27.9,369.4,55.5,113.95
2430.9,39.4,20.95,47.05,8.94,94.0,271.2,102.6,60.38
3642.4,85.1,19.01,44.83,6.13,80.9,402.3,69.5,20.44
4940.2,78.5,4.87,32.74,2.17,20.3,545.3,77.3,3.0
2562.7,35.5,30.79,24.74,12.59,34.2,394.7,32.3,64.39
917.5,108.6,36.59,43.13,14.16,86.4,279.1,18.5,193.47
3029.0,56.8,28.89,49.58,10.32,72.3,177.9,86.2,94.08
1069.5,25.0,32.89,42.34,14.5,95.1,211.5,78.3,219.02
3881.8,52.8,36.64,20.15,14.08,16.9,402.5,101.6,66.34
2784.5,107.0,7.62,31.29,3.72,79.8,457.7,102.9,6.99
3755.4,111.7,21.39,51.14,11.24,16.9,172.4,79.4,89.93
4412.1,69.0,13.3,49.7,5.89,40.3,233.5,69.2,24.45
3330.3,115.6,22.5,20.42,7.83,77.6,293.6,110.5,39.6
3256.0,107.5,9.32,38.81,3.2,74.0,293.9,98.1,10.56
3895.6,102.5,34.08,37.49,14.65,10.2,581.3,107.1,34.33
4291.0,106.0,27.85,46.09,11.17,28.2,241.7,119.5,74.69
4410.7,58.2,12.96,25.0,4.74,80.1,178.1,54.4,26.43
663.9,95.6,18.13,44.86,6.2,21.4,308.9,88.9,68.79
3002.9,77.7,13.07,57.88,6.91,39.4,210.5,85.7,42.17
1473.2,92.0,28.06,34.87,11.47,26.6,207.0,29.2,127.36
4371.6,37.8,34.48,33.49,13.96,20.0,333.4,80.0,69.11
3417.8,93.1,10.55,21.13,5.5,85.3,287.9,57.1,21.4
2391.0,115.8,15.38,22.3,7.62,15.5,191.3,59.6,60.86
1346.5,50.3,22.31,57.26,9.3,58.2,421.9,29.8,51.14
2025.6,118.6,16.99,59.02,6.51,72.3,375.8,91.9,31.96
3667.0,57.8,20.57,20.23,8.06,15.2,184.7,86.8,52.87
1419.6,40.0,6.03,56.03,2.48,67.0,538.2,68.6,4.91
921.1,31.2,7.91,26.96,3.35,40.1,278.1,27.2,20.84
4496.1,98.5,16.03,42.45,6.62,85.0,582.6,71.3,10.08
3938.9,75.5,34.66,47.13,13.81,81.8,569.2,21.0,42.62
1399.1,50.7,19.28,34.36,5.89,81.5,345.3,47.3,36.95
1815.4,80.8,5.68,41.16,4.5,45.9,252.9,51.0,19.35
4874.3,53.2,30.09,45.1,11.4,84.0,525.7,107.2,27.04
3686.8,64.8,34.53,27.76,14.29,66.7,312.6,55.7,89.88
3247.3,106.3,20.66,59.77,7.43,44.1,223.6,75.8,53.97
1884.3,86.8,8.13,28.16,1.12,17.3,398.2,106.2,3.45
1846.1,96.2,24.19,20.41,10.63,16.0,370.2,56.8,60.15
677.9,78.3,20.5,57.77,6.81,32.6,532.5,107.2,32.84
3778.2,119.1,22.23,37.17,10.43,37.0,478.2,25.0,34.23
694.3,44.1,13.63,35.94,4.89,93.5,544.3,50.1,22.46
521.9,46.2,3.65,31.03,1.03,100.0,480.6,20.4,3.6
3782.7,29.3,15.53,21.03,5.82,22.9,439.0,71.7,15.33
4769.9,75.4,24.03,30.58,10.87,94.8,375.1,115.3,40.48
3904.3,81.3,18.27,35.73,6.5,73.6,594.4,82.3,11.56
2622.4,92.6,16.12,40.81,4.07,54.9,581.6,78.9,7.9
2687.2,53.5,16.33,38.31,7.5,95.9,532.0,40.6,18.98
2462.6,21.2,29.09,55.16,11.53,74.2,498.9,112.4,38.99
1960.9,83.2,10.71,56.45,2.67,63.4,409.9,61.9,8.88
2847.7,119.9,25.68,32.69,10.68,28.9,266.9,39.4,77.68
2440.2,49.5,29.87,58.38,10.34,32.0,543.9,118.6,33.96
3191.8,38.4,14.95,54.6,6.19,92.0,154.9,56.5,44.7
4541.5,48.2,35.2,57.11,14.58,29.4,252.3,50.9,83.72
4977.5,62.5,30.13,48.25,13.53,12.9,331.7,13.8,58.52
854.3,45.1,14.86,27.93,5.43,34.0,413.8,29.6,33.12
2231.1,54.7,5.31,27.81,1.44,53.3,402.4,99.0,3.18
1313.2,83.8,16.14,56.35,5.32,44.4,229.1,63.1,48.52
2084.5,54.5,8.98,40.28,3.87,94.2,197.2,115.0,24.01
1793.6,59.6,19.88,55.62,8.66,47.7,250.0,19.2,63.87
1285.4,24.0,35.27,48.82,13.86,90.0,306.9,77.8,146.03
3938.3,111.8,36.52,28.5,13.18,63.5,156.3,89.2,134.79
2733.3,60.7,16.03,35.39,5.28,57.2,461.6,78.3,14.78
4636.6,52.8,23.64,58.71,7.0,24.4,261.5,68.3,40.38
646.7,28.6,7.14,20.78,1.51,34.4,308.1,73.6,9.82
801.4,83.4,23.38,48.58,8.62,88.0,300.7,85.9,84.98
2314.7,106.4,8.38,59.15,1.89,80.2,380.3,105.0,6.13
861.2,24.1,38.99,24.17,14.14,50.3,536.9,47.0,90.33
1682.3,34.5,35.93,30.88,13.14,91.8,217.2,60.6,171.28
4937.1,34.6,7.94,41.88,4.0,83.7,303.3,80.0,9.98
1440.3,80.2,29.22,53.75,10.79,20.1,461.4,44.6,62.05
1391.5,112.1,23.39,40.26,8.95,64.5,169.9,29.7,109.2
3081.4,63.8,29.52,22.38,12.22,81.9,523.5,116.3,37.96
2741.0,54.4,14.3,25.09,7.66,82.8,582.8,31.4,16.27
3112.0,96.6,5.85,35.04,3.68,18.2,423.4,35.6,6.87
2195.3,94.3,23.81,32.9,9.96,30.2,580.4,78.1,26.97
4220.4,44.7,2.49,28.79,2.12,47.2,335.9,18.5,3.0
1123.6,36.1,22.09,53.61,9.18,32.6,336.8,13.7,66.07
2427.8,55.8,13.29,21.08,3.98,19.8,197.8,17.0,23.62
3603.9,97.6,24.61,53.17,10.59,66.6,166.0,23.6,93.46
4407.1,89.5,31.21,56.87,12.59,55.7,260.0,57.2,71.13
2163.1,86.6,4.62,45.2,2.53,23.9,365.2,101.2,6.18
3054.9,102.9,18.08,45.01,6.6,62.8,378.5,47.6,25.26
811.1,47.7,29.44,25.96,11.27,15.6,247.9,57.0,180.17
1266.4,54.0,5.3,42.73,3.29,44.5,425.8,76.0,8.59
811.1,24.2,20.29,35.01,8.93,81.3,231.5,43.2,113.45
3775.5,106.9,22.13,29.16,10.41,90.1,296.8,57.6,53.92
1796.3,78.2,17.25,43.33,5.97,32.1,238.1,52.5,45.83
3756.9,49.8,31.58,20.05,12.65,87.4,463.5,47.6,43.28
798.8,26.9,20.59,31.06,8.15,90.3,382.5,52.7,64.83
4381.5,92.3,24.1,46.24,9.78,64.6,481.2,11.2,29.78
4259.9,94.9,9.8,38.2,2.97,98.4,175.8,107.5,14.12
900.2,86.6,6.07,25.83,1.32,32.2,341.4,117.5,6.45
606.9,40.4,4.45,20.05,1.71,16.2,585.1,104.9,3.68
753.3,111.3,31.5,30.82,13.65,85.9,174.1,10.6,244.96
4341.3,95.3,32.54,41.96,13.36,54.2,338.3,92.6,67.3
1556.2,85.8,29.74,41.38,12.31,41.2,168.2,73.0,181.46
2967.2,85.1,16.91,25.24,3.79,15.0,216.0,20.4,24.28
2418.1,110.4,20.07,44.55,8.36,15.8,358.1,112.6,40.12
4079.9,112.8,30.8,59.96,12.15,18.2,220.9,95.4,94.23
2700.0,79.6,27.42,43.39,10.45,26.5,383.4,26.0,49.42
2753.0,61.7,12.22,41.11,2.62,97.3,565.2,116.0,4.05
4950.9,56.4,30.7,44.91,13.54,35.3,240.2,23.9,87.21
1175.6,101.9,13.49,55.19,3.25,83.5,198.2,60.0,31.13
4238.2,84.5,9.39,57.84,3.41,11.7,521.4,27.5,5.71
732.9,27.7,40.82,21.64,13.61,39.0,357.1,26.5,162.64
2649.4,34.2,20.99,28.2,7.78,91.6,547.2,116.5,18.08
4488.5,110.0,12.62,24.63,6.22,26.7,287.8,72.9,21.57
3493.5,108.4,21.54,50.89,8.75,35.6,432.4,38.5,30.59
3583.5,115.2,39.91,21.82,14.74,84.4,565.5,95.4,40.12
1684.9,62.8,8.4,56.11,2.67,20.9,227.3,106.3,15.61
2383.6,98.4,28.49,20.82,11.6,14.8,510.3,110.9,38.67
2149.6,102.8,17.22,44.1,5.68,96.9,434.2,112.6,22.13
2846.5,51.6,7.03,31.02,2.64,46.4,515.8,109.6,4.26
2580.0,34.5,17.25,38.82,6.91,69.2,226.8,80.3,46.09
1971.0,119.7,19.14,37.68,8.68,21.4,345.3,47.7,49.38
1874.7,23.0,16.12,49.96,3.88,29.8,208.0,111.8,32.01
1628.8,79.7,13.68,39.87,6.67,51.4,582.0,23.5,18.89
2142.7,85.0,25.28,36.85,9.9,70.8,178.2,28.6,98.24
1174.7,88.2,24.3,49.21,9.07,36.4,179.5,57.7,130.11
4424.5,45.6,27.54,57.03,11.12,89.6,554.2,41.2,25.55
3209.5,92.2,27.47,51.76,12.71,80.3,285.3,77.7,82.5
1102.0,41.6,14.48,49.47,6.73,59.6,418.7,109.6,37.65
3622.4,102.9,19.49,39.51,6.92,51.3,279.4,64.0,35.61
4314.5,41.9,17.95,56.01,7.95,65.8,441.9,70.9,20.86
1568.9,89.7,16.32,39.45,8.93,75.8,236.6,56.5,72.33
1177.7,98.3,8.95,57.21,2.52,22.1,356.5,87.8,12.08
538.8,38.9,11.75,52.12,5.38,86.7,390.1,21.1,36.2
712.6,43.8,11.73,26.01,3.41,54.0,300.1,15.3,29.56
3930.1,97.9,16.12,21.88,6.4,94.2,263.3,80.5,31.76
4942.3,28.6,34.89,49.63,14.63,96.0,213.1,68.8,103.6
702.0,39.1,23.22,47.43,9.16,12.8,467.8,54.8,63.26
3866.3,65.6,14.71,44.08,7.01,44.6,225.7,46.7,34.4
823.4,113.0,20.05,59.05,8.92,57.4,281.5,15.7,92.55
3164.6,76.2,25.06,41.82,10.37,58.6,301.6,84.9,60.02
3902.3,58.8,14.87,33.92,7.09,84.0,354.5,56.4,24.0
2116.4,117.8,20.86,42.6,7.27,22.7,466.2,59.0,25.95
549.2,66.4,25.96,21.14,10.82,66.0,342.6,108.3,129.55
3178.4,63.4,1.91,43.17,1.85,94.8,542.0,91.1,3.0
4960.6,61.2,20.01,56.1,8.56,99.7,455.9,34.1,21.54
1659.3,51.2,22.23,20.17,8.66,10.9,527.3,82.3,26.44
1352.7,52.6,27.33,53.81,11.59,97.5,472.4,24.5,65.53
1057.7,88.8,37.14,52.08,14.76,21.0,216.9,31.3,253.79
2998.7,24.1,31.65,24.24,12.14,58.3,590.1,88.6,31.92
3184.0,88.2,27.73,53.87,8.05,32.2,504.0,23.8,27.18
4065.2,40.1,13.21,50.54,3.37,64.6,407.7,40.8,8.86
3888.8,58.4,18.33,39.64,9.24,13.3,224.4,108.8,55.72
4516.4,34.7,30.08,29.81,12.68,31.4,227.7,91.2,79.0
4126.0,75.3,33.52,31.52,14.05,37.1,426.4,112.2,51.22
1612.7,92.9,32.6,44.49,12.55,92.4,337.3,107.0,104.62
3001.4,55.5,7.58,29.85,3.65,62.5,454.1,44.4,7.94
1838.4,36.3,25.65,33.01,10.98,73.7,317.6,79.6,77.82
1984.0,42.7,28.91,57.23,13.32,70.8,380.8,51.7,86.5
4693.7,101.8,24.42,49.17,10.53,45.3,234.6,86.7,59.68
3568.5,46.8,24.69,49.44,10.6,11.3,219.8,48.3,61.21
4885.7,97.5,19.47,58.24,8.0,19.6,184.0,10.1,43.42
2376.1,53.1,21.25,20.23,9.92,51.3,518.8,20.3,35.34
2918.5,38.9,16.73,29.78,5.12,94.7,399.9,94.8,18.64
2692.0,92.7,8.58,46.32,2.24,32.4,576.2,19.2,4.3
982.8,66.9,26.61,37.53,12.59,72.8,487.3,75.9,72.88
1565.2,23.1,34.75,24.51,14.2,84.4,495.9,104.4,69.65
2874.4,116.0,27.19,51.25,13.0,91.6,379.1,91.5,62.26
803.2,34.8,19.08,21.88,5.67,36.4,517.0,55.5,27.84
4691.6,55.3,12.15,41.75,2.31,93.8,573.9,32.9,3.47
1057.3,58.5,13.15,42.5,4.92,64.7,474.8,111.5,17.86
1390.9,68.9,28.88,45.44,12.8,55.8,197.5,72.3,159.46
3943.9,98.5,23.42,32.63,10.18,80.1,443.0,54.6,31.88
936.2,20.6,34.07,20.94,14.53,31.5,204.2,113.6,224.53
4551.3,113.2,15.01,55.56,5.8,83.1,184.8,33.7,27.28
3765.7,84.6,26.17,57.17,8.72,68.5,461.8,58.7,27.48
808.8,115.1,32.61,39.28,12.06,81.9,525.7,22.0,86.18
3613.3,101.7,14.75,20.83,4.28,87.0,221.5,23.7,21.29
3342.3,112.8,35.86,43.23,14.5,65.6,183.4,53.8,125.58
3908.1,80.1,19.91,32.64,9.29,13.3,548.9,87.0,20.14
4226.9,55.7,2.24,27.3,1.11,36.8,209.5,47.3,3.0
3732.6,64.3,5.29,26.76,1.35,89.0,165.8,85.9,5.05
3137.8,85.8,29.1,27.17,13.35,66.4,474.5,98.6,43.3
1951.1,62.7,25.99,33.23,10.03,90.1,531.5,106.5,36.4
3637.7,93.2,31.29,31.22,11.68,44.6,381.5,14.9,56.42
4806.4,29.2,31.18,53.46,11.98,55.4,393.0,95.1,44.72
3143.8,103.0,19.35,39.81,6.89,87.6,301.6,26.2,33.13
3489.6,40.4,24.42,37.11,12.18,78.6,257.3,86.8,77.61
2467.1,114.4,38.49,25.83,14.13,44.0,489.9,50.9,59.0
3902.5,35.6,5.14,55.04,3.41,12.0,532.2,87.9,3.75
4989.5,32.9,28.45,22.19,11.7,89.2,294.6,33.5,55.71
1221.8,101.2,16.07,29.58,5.31,80.8,273.2,80.9,44.59
1410.8,101.9,15.73,44.86,5.5,50.4,270.5,23.8,40.84
2927.5,93.9,13.76,48.09,6.78,59.2,172.8,28.7,42.02
2666.2,116.1,28.82,52.05,13.09,28.4,276.5,77.6,86.15
3072.1,47.1,5.87,36.41,1.31,47.1,161.5,47.0,5.71
720.8,102.7,19.8,33.87,7.07,24.7,504.8,87.4,35.48
2319.2,55.2,22.88,31.54,10.52,29.0,265.2,85.4,77.06
3123.4,73.7,9.03,42.72,2.55,86.2,460.6,78.4,5.14
3133.4,64.6,25.26,33.95,12.09,42.6,394.4,90.4,49.82
3458.0,20.6,36.5,33.12,14.19,83.3,526.9,97.3,41.05
3741.0,77.4,4.58,20.68,2.27,52.7,582.2,110.3,3.0
3387.0,94.8,9.47,57.93,3.14,16.4,315.3,18.9,9.77
4056.1,37.5,35.4,22.42,14.64,42.5,189.8,72.9,144.51
3311.4,113.2,14.15,30.83,3.77,24.2,487.3,92.4,8.52
2918.8,73.0,7.57,56.86,2.11,72.4,159.6,33.9,10.76
3227.9,37.8,33.16,49.41,14.33,92.0,250.3,39.0,108.91
955.4,84.6,34.12,43.13,13.5,78.7,174.0,39.4,247.85
1729.2,39.2,31.84,46.43,10.18,80.1,554.2,73.0,41.01
2873.3,26.4,24.28,23.88,8.72,87.6,152.4,50.3,88.56
4428.4,88.5,33.72,52.35,13.87,79.9,371.7,83.3,56.38
3555.7,31.1,22.91,30.0,10.18,61.2,340.8,77.1,48.32
906.8,30.6,23.65,58.25,10.22,74.3,443.7,82.3,67.83
3165.2,94.0,33.51,29.25,12.81,47.4,280.4,37.8,89.82
1497.8,25.5,22.68,45.01,10.15,16.4,543.2,94.4,38.7
3803.1,101.0,20.53,41.81,8.05,73.5,480.5,83.0,22.82
4223.5,99.6,21.16,25.72,6.46,74.9,344.5,24.4,26.67
3170.6,34.1,20.95,34.52,8.04,30.1,311.1,32.0,39.21
3161.1,71.8,17.89,51.25,8.31,95.9,517.1,43.1,19.72
2023.7,29.7,22.45,28.5,6.05,14.7,490.7,113.0,22.4
2508.1,83.3,24.02,58.51,7.27,76.2,329.6,45.9,44.57
4388.5,26.3,31.62,31.82,12.23,97.2,303.6,12.2,57.32
3754.9,114.4,21.54,45.07,6.83,37.8,167.5,25.6,51.11
2838.9,40.8,4.32,44.75,1.36,92.1,186.8,13.5,4.39
2157.0,88.3,15.59,38.83,4.96,84.4,174.3,54.3,37.57
726.7,32.8,10.49,46.21,4.24,77.0,161.0,97.7,55.11
1143.5,41.0,25.79,49.74,12.11,95.8,218.8,59.5,161.33
1368.6,65.1,26.54,44.76,7.29,68.9,535.7,102.3,29.07
2180.2,77.3,9.11,42.4,4.92,54.5,509.2,15.2,11.63
4748.6,119.9,31.3,44.27,12.35,70.8,530.5,61.7,33.62
2773.2,22.6,5.78,36.08,1.27,47.1,430.7,96.6,3.0
1556.8,20.0,11.46,22.83,3.44,39.2,430.8,84.2,13.07
975.9,55.0,30.66,26.39,12.58,17.4,205.8,103.8,186.59
2022.4,56.6,21.79,44.27,8.71,44.0,464.5,40.1,36.2
4170.8,108.4,29.63,57.09,11.83,82.3,276.0,65.1,71.49
2225.0,111.3,32.73,21.03,12.73,95.1,383.7,84.5,79.1
3976.3,108.1,34.63,41.76,14.19,97.8,579.6,28.5,43.38
4112.2,34.3,6.14,30.08,1.89,28.6,541.8,99.7,3.0
998.7,61.2,26.07,42.47,12.19,61.4,254.9,44.3,150.0
3239.0,94.6,33.16,49.99,10.92,61.8,481.5,20.3,41.06
4815.9,51.3,12.57,49.42,3.9,25.8,196.8,94.2,17.28
2309.6,86.3,34.93,49.0,14.04,62.3,162.0,87.6,175.77
729.2,43.7,15.44,51.16,6.66,42.6,162.7,107.2,104.06
4654.9,52.3,29.87,22.9,13.43,94.8,226.6,108.1,98.27
4476.5,106.0,26.36,40.38,9.47,33.0,462.7,40.6,31.29
2849.6,45.1,20.78,30.47,8.37,85.1,313.5,80.5,43.72
2985.1,116.4,11.3,56.85,3.23,90.7,157.2,119.9,21.72
1452.8,50.6,29.68,51.32,13.8,76.2,594.6,36.8,57.84
4187.5,22.4,26.87,24.3,8.79,29.3,390.0,62.0,35.3
2743.7,45.5,7.2,29.73,1.09,33.4,327.2,110.1,3.28
652.5,37.1,4.65,38.21,1.26,97.4,383.5,21.3,5.36
3573.6,70.7,30.74,58.52,11.89,16.8,384.0,112.1,53.62
4777.2,31.3,11.74,24.39,3.27,20.5,361.6,63.7,8.48
4231.2,82.6,19.57,42.72,9.38,98.1,425.8,108.2,26.56
1747.4,107.5,31.26,33.65,10.54,79.9,548.5,78.4,39.87
740.0,56.3,14.75,45.85,4.91,77.2,285.8,83.9,46.49
4731.6,36.8,20.52,45.95,8.97,24.4,369.1,95.0,28.7
4716.8,60.0,8.75,29.62,4.36,54.0,151.6,17.4,18.56
2895.9,98.6,37.73,51.43,14.25,85.7,536.9,79.1,49.28
3390.4,79.1,32.63,23.65,13.04,39.6,287.7,111.6,95.52
2581.7,30.1,15.02,52.73,5.03,27.3,272.1,115.2,28.17
2388.9,73.7,21.41,28.48,8.4,11.0,598.9,116.5,18.18
1037.5,66.8,17.41,43.58,8.01,66.0,413.0,81.0,44.71
935.4,52.7,36.74,33.89,14.44,36.4,205.4,79.7,258.09
1547.3,31.0,16.4,44.39,6.52,87.7,269.5,70.8,49.67
4264.9,118.1,22.34,30.7,8.87,35.5,309.0,76.8,40.06
1156.2,37.6,41.34,42.76,14.0,23.6,593.7,77.3,60.42
1520.1,39.3,12.15,20.33,3.28,96.4,343.8,14.7,15.77
2968.8,34.6,24.81,34.98,8.71,96.8,253.6,19.8,56.85
1468.1,77.0,15.86,53.06,2.48,71.7,406.4,78.1,12.17
1234.4,64.4,25.34,38.52,9.64,93.6,332.1,44.6,74.38
3034.9,45.0,16.43,39.97,6.12,24.6,174.7,43.2,43.83
2156.4,62.9,33.42,44.86,14.55,51.4,537.4,31.3,60.8
3317.7,87.4,16.32,37.37,6.82,28.4,157.1,98.1,50.01
4604.9,48.2,2.54,54.68,2.91,53.1,554.3,116.1,3.0
1179.5,111.5,33.53,36.13,12.68,81.2,506.3,79.1,67.21
4610.5,50.6,26.93,57.7,12.49,86.0,184.1,114.0,94.04
4561.2,39.8,29.38,55.08,10.73,10.4,475.6,107.2,32.48
4230.9,115.5,28.28,36.84,11.48,45.1,496.9,34.0,36.27
3340.8,101.1,13.21,34.63,4.71,99.5,421.0,26.9,12.67
3290.7,54.3,24.85,47.07,9.99,63.0,410.0,33.3,39.82
3376.5,104.1,9.68,50.21,1.53,36.7,172.4,20.6,6.61
3607.2,71.9,14.27,27.43,3.76,45.0,176.8,74.1,23.5
574.2,54.7,34.23,29.64,14.05,39.0,477.3,41.1,133.36
4811.4,104.0,25.41,25.85,11.35,50.3,197.5,110.4,82.99
3135.2,95.2,14.5,50.43,4.23,50.0,258.8,77.5,19.62
4016.6,49.8,4.96,48.58,2.56,55.6,374.5,49.6,4.33
2197.8,80.7,30.19,27.56,14.28,51.8,223.9,118.3,143.72
555.8,56.9,9.41,41.47,2.57,56.5,505.4,114.9,9.89
2793.8,20.1,16.23,50.57,4.6,12.5,513.3,95.6,11.15
2782.4,116.2,8.97,57.88,3.56,14.9,529.0,97.1,6.23
2466.5,75.0,5.75,27.14,1.1,43.4,172.3,117.5,5.09
2028.7,79.8,13.17,32.17,5.4,89.6,342.5,76.1,24.69
1624.2,80.0,37.83,33.93,14.64,81.2,531.1,106.8,62.01
2874.0,75.1,18.59,45.0,5.79,19.9,313.4,17.1,30.04
2188.8,49.0,19.75,25.46,8.06,54.5,463.1,70.9,29.29
4864.7,117.2,25.24,27.74,11.44,64.4,415.2,65.3,35.44
1278.2,82.2,17.67,51.22,8.72,53.3,306.2,14.1,58.9
1938.5,87.1,31.02,41.68,11.41,72.8,274.4,19.6,99.07
1822.8,65.5,22.19,26.42,10.26,99.8,443.7,12.4,54.06
2944.9,48.8,25.01,35.54,9.52,18.7,210.1,42.3,72.12
2746.8,26.4,27.55,25.38,10.1,56.4,537.1,15.9,35.95
3396.8,55.0,28.53,34.51,12.19,56.1,409.4,56.5,48.87
4775.0,37.6,26.67,36.01,10.94,60.6,200.2,99.4,81.29
1783.5,86.2,32.79,24.48,12.08,25.0,466.6,77.5,55.24
3617.5,107.9,6.56,22.39,3.04,67.5,344.0,84.1,7.73
612.7,50.3,23.39,55.26,10.49,14.0,241.8,13.5,145.23
1680.7,53.3,27.33,55.51,11.32,76.7,582.5,102.3,35.78
2586.7,87.0,17.79,20.1,5.2,69.7,473.8,26.1,16.83
639.5,34.9,37.29,45.65,13.24,39.7,416.8,43.3,145.27
3279.5,112.9,13.82,23.75,5.27,99.0,532.0,66.8,10.04
3552.4,56.4,10.02,52.41,4.41,84.6,394.7,112.3,11.63
3860.3,30.1,35.41,55.18,13.14,58.6,348.7,119.8,73.36
2824.6,37.5,7.25,44.66,4.46,99.1,235.3,96.1,17.53
3217.8,113.3,18.42,44.53,6.82,84.7,219.0,90.2,45.94
2282.3,44.7,16.02,34.86,6.15,22.4,344.4,68.0,28.36
685.6,86.2,37.1,29.98,13.57,63.2,355.2,83.2,171.06
949.8,35.6,23.14,39.97,7.37,62.3,480.0,25.9,48.48
3447.5,39.4,23.83,25.35,10.72,68.8,348.9,39.6,47.52
4980.0,107.9,30.37,46.89,12.12,94.7,416.9,118.3,43.19
571.1,34.8,22.81,38.8,9.79,54.3,524.6,117.8,60.23
3009.1,21.9,33.81,27.1,14.21,17.0,597.0,45.5,39.77
3879.5,70.1,31.99,43.53,12.24,53.1,295.1,36.5,73.46
4220.5,106.3,16.18,51.81,6.6,80.9,555.9,35.2,12.88
2953.4,52.6,35.5,43.55,14.31,42.3,512.7,63.3,48.13
3289.6,32.8,24.06,41.19,8.34,12.4,180.6,34.6,64.0
3635.3,118.2,9.57,53.91,1.32,37.3,300.4,81.3,4.17
4365.3,87.7,13.54,20.43,4.64,71.4,248.6,18.2,18.36
1050.3,105.1,24.67,44.67,9.7,17.7,449.0,21.4,68.01
4667.8,95.2,6.03,36.39,3.2,43.8,399.9,40.5,5.59
617.1,89.8,27.86,27.74,9.18,22.0,372.7,95.5,92.13
4262.9,58.5,17.43,59.18,6.06,52.8,493.6,45.6,13.63
845.3,52.4,21.92,36.15,8.48,22.7,300.0,61.8,89.6
1375.8,91.7,4.62,33.41,1.03,19.8,322.2,82.2,3.73
517.5,91.7,32.7,26.76,12.88,72.8,539.5,96.7,90.39
2503.7,115.1,18.27,59.91,6.07,24.2,587.5,43.8,13.4
2004.6,76.9,11.5,54.24,2.96,23.9,499.4,90.4,7.42
1247.0,49.5,23.23,22.8,7.13,63.3,247.7,41.5,75.79
2529.9,69.0,20.68,42.63,7.81,13.9,200.7,80.9,65.33
2310.7,81.4,30.09,25.9,9.92,13.0,244.1,59.6,84.39
3954.5,62.7,24.36,48.63,8.34,48.8,340.2,111.9,40.53
4519.1,99.1,5.52,39.36,1.61,42.9,256.5,118.0,4.26
3436.6,78.5,27.36,24.42,13.2,59.0,555.5,95.2,32.57
1059.8,20.9,19.26,42.28,7.39,99.4,451.8,110.7,37.3
1829.3,77.0,11.45,56.43,2.08,49.1,337.5,25.0,9.88
4609.9,83.4,26.86,33.65,11.82,61.8,273.2,82.0,66.26
899.3,111.5,25.8,22.03,10.24,92.7,321.3,31.8,105.39
2330.9,61.4,25.71,57.81,10.09,53.5,364.2,40.5,52.62
4741.3,77.4,20.87,25.67,6.98,80.3,471.2,67.5,18.06
4778.0,67.5,16.35,39.0,6.75,59.4,190.2,91.6,39.02
2350.4,73.2,18.96,41.79,8.51,67.3,532.0,89.4,23.89
3503.3,26.7,7.64,29.48,1.71,93.9,207.4,105.6,7.2
2555.4,109.7,11.7,27.1,5.19,10.1,268.1,71.5,25.31
3890.6,111.0,30.6,24.53,14.83,91.1,597.1,111.9,30.68
642.1,74.8,31.14,22.8,10.27,54.8,235.6,107.7,205.88
1148.7,75.7,20.57,40.33,6.87,64.6,195.5,103.4,83.85
3263.9,25.8,17.11,53.68,4.11,50.5,437.3,35.2,11.98
1546.5,79.8,30.92,25.07,11.43,33.5,326.9,68.5,94.22
3497.2,62.9,14.72,48.02,4.64,15.9,191.3,91.0,27.82
2080.5,90.9,10.64,36.5,3.27,95.1,151.7,117.4,27.26
4489.9,24.7,8.72,21.41,3.16,66.1,185.6,11.3,10.8
4186.7,91.1,29.32,41.44,11.21,88.6,385.2,46.0,44.96
2717.8,48.7,23.34,30.08,10.0,36.2,253.9,47.7,69.92
3978.0,85.2,3.34,44.21,1.98,35.0,499.9,41.7,3.0
1720.1,82.7,7.01,33.97,2.61,40.2,535.9,99.9,5.03
2724.2,42.7,28.58,46.66,9.87,30.8,215.2,15.0,85.38
1388.7,64.0,18.99,56.74,9.0,54.8,301.7,49.5,68.67
4374.0,103.6,22.74,29.78,10.6,94.3,216.0,88.3,65.88
4203.8,80.6,11.81,57.59,3.49,88.8,279.0,54.7,13.37
4559.7,26.9,26.45,28.17,11.17,54.6,257.6,25.8,56.73
4448.6,64.3,35.9,22.83,14.11,41.4,504.1,77.2,38.18
4818.2,51.2,26.62,27.71,9.41,65.1,305.5,67.5,46.82
1527.5,84.2,12.0,52.6,3.75,65.1,373.0,118.0,17.04
4693.2,81.5,24.28,47.1,10.51,71.5,453.3,92.3,30.68
3070.5,21.0,19.2,58.83,5.8,58.2,520.0,118.5,13.43
2401.2,80.8,8.11,48.39,1.69,12.4,285.5,30.5,6.94
3021.7,93.5,14.12,36.51,5.23,16.8,244.1,93.8,29.25
2041.7,96.9,33.4,55.7,13.68,97.6,590.3,70.7,44.02
1798.5,25.9,18.66,58.33,6.76,77.2,294.1,88.4,46.29
1585.9,50.4,31.21,51.67,13.11,95.3,452.0,61.4,73.98
870.9,62.1,15.79,42.27,8.12,40.6,455.0,33.4,42.76
2734.5,38.0,23.2,53.03,8.24,58.1,381.3,15.0,37.96
4494.9,62.1,6.54,27.16,1.07,39.0,252.8,102.2,3.2
